tweet_id,rating_numerator,rating_denominator,name,stage,date,time
827324948884643840,12,10,Ralphie,None,2017-02-03 00:00:00,2019-01-21 01:16:53
827199976799354881,13,10,Charlie,None,2017-02-02 00:00:00,2019-01-21 17:00:17
826958653328592898,12,10,Loki,doggo,2017-02-02 00:00:00,2019-01-21 01:01:21
826848821049180160,13,10,Cupid,doggo,2017-02-01 00:00:00,2019-01-21 17:44:55
826598799820865537,7,10,None,None,2017-02-01 00:00:00,2019-01-21 01:11:25
826598365270007810,13,10,Pawnd,None,2017-02-01 00:00:00,2019-01-21 01:09:42
826476773533745153,12,10,Pilot,doggo,2017-01-31 00:00:00,2019-01-21 17:06:32
826240494070030336,11,10,None,None,2017-01-31 00:00:00,2019-01-21 01:27:39
826204788643753985,13,10,None,doggo,2017-01-30 00:00:00,2019-01-21 23:05:46
826115272272650244,13,10,Ike,None,2017-01-30 00:00:00,2019-01-21 17:10:04
825876512159186944,11,10,Mo,None,2017-01-30 00:00:00,2019-01-21 01:21:19
825829644528148480,12,10,Toby,None,2017-01-29 00:00:00,2019-01-21 22:15:05
825535076884762624,14,10,None,puppo,2017-01-29 00:00:00,2019-01-21 02:44:34
825147591692263424,13,10,Sweet,None,2017-01-28 00:00:00,2019-01-21 01:04:51
825026590719483904,12,10,Pablo,puppo,2017-01-27 00:00:00,2019-01-21 17:04:02
824775126675836928,12,10,Scooter,None,2017-01-27 00:00:00,2019-01-21 00:24:48
824663926340194305,13,10,Wilson,None,2017-01-26 00:00:00,2019-01-21 17:02:56
824325613288833024,13,10,None,pupper,2017-01-25 00:00:00,2019-01-21 18:38:36
824297048279236611,11,10,Nala,None,2017-01-25 00:00:00,2019-01-21 16:45:05
824025158776213504,14,10,None,None,2017-01-24 00:00:00,2019-01-21 22:44:42
823939628516474880,12,10,Cash,None,2017-01-24 00:00:00,2019-01-21 17:04:50
823699002998870016,12,10,Winston,None,2017-01-24 00:00:00,2019-01-21 01:08:40
823581115634085888,11,10,Crawford,None,2017-01-23 00:00:00,2019-01-21 17:20:14
823333489516937216,13,10,None,None,2017-01-23 00:00:00,2019-01-21 00:56:15
823322678127919110,11,10,Wyatt,None,2017-01-23 00:00:00,2019-01-21 00:13:17
822975315408461824,12,10,Albus,None,2017-01-22 00:00:00,2019-01-21 01:12:59
822872901745569793,13,10,None,puppo,2017-01-21 00:00:00,2019-01-21 18:26:02
822859134160621569,12,10,Hobbes,None,2017-01-21 00:00:00,2019-01-21 17:31:20
822610361945911296,12,10,None,None,2017-01-21 00:00:00,2019-01-21 01:02:48
822489057087389700,13,10,Paisley,None,2017-01-20 00:00:00,2019-01-21 17:00:46
822462944365645825,14,10,Gabe,pupper,2017-01-20 00:00:00,2019-01-21 15:17:01
822244816520155136,11,10,None,None,2017-01-20 00:00:00,2019-01-21 00:50:15
821886076407029760,13,10,Jimison,None,2017-01-19 00:00:00,2019-01-21 01:04:45
821765923262631936,13,10,Duchess,doggo,2017-01-18 00:00:00,2019-01-21 17:07:18
821522889702862852,13,10,Harlso,None,2017-01-18 00:00:00,2019-01-21 01:01:34
821407182352777218,14,10,Sundance,doggo,2017-01-17 00:00:00,2019-01-21 17:21:47
821153421864615936,13,10,None,None,2017-01-17 00:00:00,2019-01-21 00:33:26
821149554670182400,12,10,Luca,None,2017-01-17 00:00:00,2019-01-21 00:18:04
821107785811234820,11,10,None,doggo,2017-01-16 00:00:00,2019-01-21 21:32:06
821044531881721856,12,10,Flash,None,2017-01-16 00:00:00,2019-01-21 17:20:45
820749716845686786,13,10,Sunny,None,2017-01-15 00:00:00,2019-01-21 21:49:15
820690176645140481,84,70,None,None,2017-01-15 00:00:00,2019-01-21 17:52:40
820314633777061888,14,10,None,None,2017-01-14 00:00:00,2019-01-21 17:00:24
820078625395449857,12,10,None,None,2017-01-14 00:00:00,2019-01-21 01:22:35
819952236453363712,13,10,Oliver,puppo,2017-01-13 00:00:00,2019-01-21 17:00:21
819924195358416896,11,10,None,doggo,2017-01-13 00:00:00,2019-01-21 15:08:56
819711362133872643,11,10,Howie,None,2017-01-13 00:00:00,2019-01-21 01:03:12
819588359383371776,13,10,Jazzy,None,2017-01-12 00:00:00,2019-01-21 16:54:26
819347104292290561,12,10,Anna,None,2017-01-12 00:00:00,2019-01-21 00:55:47
819238181065359361,10,10,None,pupper,2017-01-11 00:00:00,2019-01-21 17:42:57
819227688460238848,12,10,Finn,None,2017-01-11 00:00:00,2019-01-21 17:01:16
819006400881917954,14,10,Sunny,doggo,2017-01-11 00:00:00,2019-01-21 02:21:57
819004803107983360,14,10,Bo,doggo,2017-01-11 00:00:00,2019-01-21 02:15:36
818627210458333184,13,10,Wafer,None,2017-01-10 00:00:00,2019-01-21 01:15:10
818614493328580609,12,10,Bear,None,2017-01-10 00:00:00,2019-01-21 00:24:38
818536468981415936,11,10,Tom,None,2017-01-09 00:00:00,2019-01-21 19:14:36
818259473185828864,12,10,Florence,None,2017-01-09 00:00:00,2019-01-21 00:53:55
818145370475810820,11,10,Autumn,None,2017-01-08 00:00:00,2019-01-21 17:20:31
817908911860748288,12,10,None,None,2017-01-08 00:00:00,2019-01-21 01:40:55
817827839487737858,13,10,Buddy,None,2017-01-07 00:00:00,2019-01-21 20:18:46
817777686764523521,13,10,Dido,doggoNonepupperNone,2017-01-07 00:00:00,2019-01-21 16:59:28
817536400337801217,12,10,Eugene,None,2017-01-07 00:00:00,2019-01-21 01:00:41
817423860136083457,13,10,Ken,None,2017-01-06 00:00:00,2019-01-21 17:33:29
817415592588222464,11,10,Strudel,None,2017-01-06 00:00:00,2019-01-21 17:00:38
817171292965273600,13,10,Tebow,None,2017-01-06 00:00:00,2019-01-21 00:49:53
817120970343411712,13,10,None,None,2017-01-05 00:00:00,2019-01-21 21:29:55
817056546584727552,11,10,Chloe,None,2017-01-05 00:00:00,2019-01-21 17:13:55
816816676327063552,12,10,Timber,None,2017-01-05 00:00:00,2019-01-21 01:20:46
816697700272001025,12,10,Binky,None,2017-01-04 00:00:00,2019-01-21 17:27:59
816450570814898180,13,10,Moose,None,2017-01-04 00:00:00,2019-01-21 01:05:59
816336735214911488,11,10,Dudley,None,2017-01-03 00:00:00,2019-01-21 17:33:39
816091915477250048,12,10,Comet,None,2017-01-03 00:00:00,2019-01-21 01:20:49
815990720817401858,11,10,Jack,None,2017-01-02 00:00:00,2019-01-21 18:38:42
815966073409433600,13,10,None,pupper,2017-01-02 00:00:00,2019-01-21 17:00:46
815736392542261248,11,10,Akumi,None,2017-01-02 00:00:00,2019-01-21 01:48:06
815639385530101762,12,10,Titan,None,2017-01-01 00:00:00,2019-01-21 19:22:38
815390420867969024,13,10,None,None,2017-01-01 00:00:00,2019-01-21 02:53:20
814986499976527872,11,10,Cooper,pupper,2016-12-31 00:00:00,2019-01-21 00:08:17
814638523311648768,12,10,Olivia,None,2016-12-30 00:00:00,2019-01-21 01:05:33
814530161257443328,12,10,Alf,None,2016-12-29 00:00:00,2019-01-21 17:54:58
814153002265309185,12,10,Oshie,None,2016-12-28 00:00:00,2019-01-21 16:56:16
813910438903693312,11,10,Chubbs,doggo,2016-12-28 00:00:00,2019-01-21 00:52:25
813812741911748608,14,10,Gary,None,2016-12-27 00:00:00,2019-01-21 18:24:12
813800681631023104,12,10,Sky,None,2016-12-27 00:00:00,2019-01-21 17:36:16
813217897535406080,13,10,Atlas,None,2016-12-26 00:00:00,2019-01-21 03:00:30
813202720496779264,11,10,None,doggo,2016-12-26 00:00:00,2019-01-21 02:00:11
813187593374461952,13,10,None,None,2016-12-26 00:00:00,2019-01-21 01:00:05
813172488309972993,12,10,Eleanor,None,2016-12-26 00:00:00,2019-01-21 00:00:03
813157409116065792,12,10,Layla,None,2016-12-25 00:00:00,2019-01-21 23:00:08
813142292504645637,13,10,None,None,2016-12-25 00:00:00,2019-01-21 22:00:04
813130366689148928,12,10,None,None,2016-12-25 00:00:00,2019-01-21 21:12:41
813127251579564032,11,10,None,doggo,2016-12-25 00:00:00,2019-01-21 21:00:18
813112105746448384,12,10,Toby,None,2016-12-25 00:00:00,2019-01-21 20:00:07
813096984823349248,11,10,Rocky,doggo,2016-12-25 00:00:00,2019-01-21 19:00:02
813081950185472002,11,10,Baron,None,2016-12-25 00:00:00,2019-01-21 18:00:17
813066809284972545,12,10,Tyr,None,2016-12-25 00:00:00,2019-01-21 17:00:08
813051746834595840,13,10,Bauer,None,2016-12-25 00:00:00,2019-01-21 16:00:16
812781120811126785,10,10,Swagger,None,2016-12-24 00:00:00,2019-01-21 22:04:54
812709060537683968,12,10,Brandi,None,2016-12-24 00:00:00,2019-01-21 17:18:34
812503143955202048,13,10,None,None,2016-12-24 00:00:00,2019-01-21 03:40:19
812466873996607488,12,10,Mary,None,2016-12-24 00:00:00,2019-01-21 01:16:12
812372279581671427,13,10,Moe,None,2016-12-23 00:00:00,2019-01-21 19:00:19
811985624773361665,11,10,Ted,None,2016-12-22 00:00:00,2019-01-21 17:23:53
811744202451197953,13,10,Halo,None,2016-12-22 00:00:00,2019-01-21 01:24:33
811647686436880384,11,10,None,None,2016-12-21 00:00:00,2019-01-21 19:01:02
811627233043480576,10,10,Augie,None,2016-12-21 00:00:00,2019-01-21 17:39:46
811386762094317568,11,10,Craig,pupper,2016-12-21 00:00:00,2019-01-21 01:44:13
810984652412424192,24,7,Sam,None,2016-12-19 00:00:00,2019-01-21 23:06:23
810896069567610880,11,10,Hunter,None,2016-12-19 00:00:00,2019-01-21 17:14:23
810657578271330305,11,10,Pavlov,None,2016-12-19 00:00:00,2019-01-21 01:26:42
810284430598270976,13,10,Phil,None,2016-12-18 00:00:00,2019-01-21 00:43:57
810254108431155201,12,10,Gus,None,2016-12-17 00:00:00,2019-01-21 22:43:27
809920764300447744,10,10,None,None,2016-12-17 00:00:00,2019-01-21 00:38:52
809448704142938112,12,10,None,None,2016-12-15 00:00:00,2019-01-21 17:23:04
809220051211603969,12,10,Kyro,None,2016-12-15 00:00:00,2019-01-21 02:14:29
809084759137812480,11,10,Wallace,None,2016-12-14 00:00:00,2019-01-21 17:16:53
808838249661788160,13,10,Ito,None,2016-12-14 00:00:00,2019-01-21 00:57:20
808733504066486276,12,10,None,pupper,2016-12-13 00:00:00,2019-01-21 18:01:07
808501579447930884,12,10,Koda,None,2016-12-13 00:00:00,2019-01-21 02:39:32
808344865868283904,11,10,Seamus,None,2016-12-12 00:00:00,2019-01-21 16:16:49
808106460588765185,12,10,None,doggoNonepupperNone,2016-12-12 00:00:00,2019-01-21 00:29:28
808001312164028416,12,10,Cooper,None,2016-12-11 00:00:00,2019-01-21 17:31:39
807621403335917568,14,10,Ollie,pupper,2016-12-10 00:00:00,2019-01-21 16:22:02
807106840509214720,13,10,Stephan,None,2016-12-09 00:00:00,2019-01-21 06:17:20
807010152071229440,12,10,Lennon,None,2016-12-08 00:00:00,2019-01-21 23:53:08
806629075125202948,13,10,None,None,2016-12-07 00:00:00,2019-01-21 22:38:52
806576416489959424,13,10,None,None,2016-12-07 00:00:00,2019-01-21 19:09:37
806542213899489280,11,10,Waffles,None,2016-12-07 00:00:00,2019-01-21 16:53:43
806219024703037440,11,10,incredibly,None,2016-12-06 00:00:00,2019-01-21 19:29:28
805932879469572096,12,10,Major,None,2016-12-06 00:00:00,2019-01-21 00:32:26
805826884734976000,12,10,Duke,None,2016-12-05 00:00:00,2019-01-21 17:31:15
805520635690676224,13,10,Zeke,None,2016-12-04 00:00:00,2019-01-21 21:14:20
805487436403003392,12,10,Sansa,None,2016-12-04 00:00:00,2019-01-21 19:02:24
805207613751304193,12,10,Shooter,None,2016-12-04 00:00:00,2019-01-21 00:30:29
804738756058218496,12,10,Django,None,2016-12-02 00:00:00,2019-01-21 17:27:25
804475857670639616,13,10,None,None,2016-12-02 00:00:00,2019-01-21 00:02:45
804026241225523202,13,10,Bo,None,2016-11-30 00:00:00,2019-01-21 18:16:08
803773340896923648,12,10,Diogi,puppo,2016-11-30 00:00:00,2019-01-21 01:31:12
803638050916102144,13,10,None,pupper,2016-11-29 00:00:00,2019-01-21 16:33:36
803380650405482500,12,10,Sonny,None,2016-11-28 00:00:00,2019-01-21 23:30:47
803276597545603072,11,10,Winston,None,2016-11-28 00:00:00,2019-01-21 16:37:19
802952499103731712,12,10,Marley,None,2016-11-27 00:00:00,2019-01-21 19:09:28
802600418706604034,11,10,Bailey,None,2016-11-26 00:00:00,2019-01-21 19:50:26
802572683846291456,12,10,Winnie,None,2016-11-26 00:00:00,2019-01-21 18:00:13
802323869084381190,13,10,Severus,None,2016-11-26 00:00:00,2019-01-21 01:31:31
802265048156610565,11,10,None,doggoNonepupperNone,2016-11-25 00:00:00,2019-01-21 21:37:47
802239329049477120,12,10,Loki,puppo,2016-11-25 00:00:00,2019-01-21 19:55:35
801958328846974976,12,10,Ronnie,None,2016-11-25 00:00:00,2019-01-21 01:18:59
801854953262350336,11,10,None,None,2016-11-24 00:00:00,2019-01-21 18:28:13
801538201127157760,12,10,Wallace,None,2016-11-23 00:00:00,2019-01-21 21:29:33
801285448605831168,10,10,None,None,2016-11-23 00:00:00,2019-01-21 04:45:12
801167903437357056,13,10,Milo,None,2016-11-22 00:00:00,2019-01-21 20:58:07
801115127852503040,12,10,Bones,doggoNonepupperNone,2016-11-22 00:00:00,2019-01-21 17:28:25
800859414831898624,11,10,None,doggo,2016-11-22 00:00:00,2019-01-21 00:32:18
800751577355128832,12,10,Mauve,None,2016-11-21 00:00:00,2019-01-21 17:23:47
800513324630806528,11,10,Chef,None,2016-11-21 00:00:00,2019-01-21 01:37:04
800459316964663297,12,10,None,pupper,2016-11-20 00:00:00,2019-01-21 22:02:27
800388270626521089,12,10,Doc,floofer,2016-11-20 00:00:00,2019-01-21 17:20:08
800141422401830912,13,10,Peaches,None,2016-11-20 00:00:00,2019-01-21 00:59:15
800018252395122689,11,10,None,doggo,2016-11-19 00:00:00,2019-01-21 16:49:49
799757965289017345,13,10,Sobe,doggo,2016-11-18 00:00:00,2019-01-21 23:35:32
799422933579902976,12,10,Longfellow,None,2016-11-18 00:00:00,2019-01-21 01:24:14
799297110730567681,11,10,Jeffrey,None,2016-11-17 00:00:00,2019-01-21 17:04:16
799063482566066176,11,10,Mister,None,2016-11-17 00:00:00,2019-01-21 01:35:54
798933969379225600,12,10,Iroh,None,2016-11-16 00:00:00,2019-01-21 17:01:16
798925684722855936,11,10,Shadow,None,2016-11-16 00:00:00,2019-01-21 16:28:21
798209839306514432,13,10,Cooper,None,2016-11-14 00:00:00,2019-01-21 17:03:50
797971864723324932,12,10,None,pupper,2016-11-14 00:00:00,2019-01-21 01:18:12
797545162159308800,12,10,Cassie,None,2016-11-12 00:00:00,2019-01-21 21:02:38
797236660651966464,12,10,Pancake,None,2016-11-12 00:00:00,2019-01-21 00:36:46
797165961484890113,11,10,None,None,2016-11-11 00:00:00,2019-01-21 19:55:50
796865951799083009,12,10,Tyr,None,2016-11-11 00:00:00,2019-01-21 00:03:42
796759840936919040,11,10,Romeo,None,2016-11-10 00:00:00,2019-01-21 17:02:03
796484825502875648,12,10,None,doggo,2016-11-09 00:00:00,2019-01-21 22:49:15
796387464403357696,12,10,Snicku,None,2016-11-09 00:00:00,2019-01-21 16:22:22
796149749086875649,11,10,Ruby,None,2016-11-09 00:00:00,2019-01-21 00:37:46
796125600683540480,13,10,None,None,2016-11-08 00:00:00,2019-01-21 23:01:49
796116448414461957,11,10,None,None,2016-11-08 00:00:00,2019-01-21 22:25:27
796080075804475393,12,10,Yogi,None,2016-11-08 00:00:00,2019-01-21 20:00:55
796031486298386433,13,10,Daisy,None,2016-11-08 00:00:00,2019-01-21 16:47:50
795464331001561088,13,10,None,doggo,2016-11-07 00:00:00,2019-01-21 03:14:10
795400264262053889,12,10,Brody,None,2016-11-06 00:00:00,2019-01-21 22:59:35
795076730285391872,11,10,Bailey,None,2016-11-06 00:00:00,2019-01-21 01:33:58
794926597468000259,12,10,Mack,None,2016-11-05 00:00:00,2019-01-21 15:37:24
794332329137291264,12,10,Nimbus,None,2016-11-04 00:00:00,2019-01-21 00:15:59
794205286408003585,14,10,Laika,pupper,2016-11-03 00:00:00,2019-01-21 15:51:10
793962221541933056,12,10,Maximus,None,2016-11-02 00:00:00,2019-01-21 23:45:19
793845145112371200,13,10,Clark,None,2016-11-02 00:00:00,2019-01-21 16:00:06
793601777308463104,12,10,Dobby,None,2016-11-01 00:00:00,2019-01-21 23:53:02
793500921481273345,12,10,Fiona,None,2016-11-01 00:00:00,2019-01-21 17:12:16
793286476301799424,13,10,Moreton,None,2016-11-01 00:00:00,2019-01-21 03:00:09
793271401113350145,12,10,Dave,None,2016-11-01 00:00:00,2019-01-21 02:00:14
793256262322548741,12,10,None,None,2016-11-01 00:00:00,2019-01-21 01:00:05
793241302385262592,13,10,Tucker,None,2016-11-01 00:00:00,2019-01-21 00:00:38
793226087023144960,11,10,Juno,None,2016-10-31 00:00:00,2019-01-21 23:00:11
793210959003287553,10,10,Maude,None,2016-10-31 00:00:00,2019-01-21 22:00:04
793195938047070209,12,10,Lily,puppo,2016-10-31 00:00:00,2019-01-21 21:00:23
793180763617361921,11,10,Newt,None,2016-10-31 00:00:00,2019-01-21 20:00:05
793165685325201412,12,10,Benji,None,2016-10-31 00:00:00,2019-01-21 19:00:10
793150605191548928,11,10,Nida,None,2016-10-31 00:00:00,2019-01-21 18:00:14
793135492858580992,13,10,None,None,2016-10-31 00:00:00,2019-01-21 17:00:11
793120401413079041,11,10,Robin,None,2016-10-31 00:00:00,2019-01-21 16:00:13
792913359805018113,13,10,None,None,2016-10-31 00:00:00,2019-01-21 02:17:31
792883833364439040,12,10,Bailey,None,2016-10-31 00:00:00,2019-01-21 00:20:11
792773781206999040,12,10,Monster,None,2016-10-30 00:00:00,2019-01-21 17:02:53
792394556390137856,12,10,BeBe,None,2016-10-29 00:00:00,2019-01-21 15:55:58
792050063153438720,11,10,Remus,None,2016-10-28 00:00:00,2019-01-21 17:07:05
791774931465953280,14,10,None,None,2016-10-27 00:00:00,2019-01-21 22:53:48
791672322847637504,13,10,None,None,2016-10-27 00:00:00,2019-01-21 16:06:04
791406955684368384,12,10,Levi,None,2016-10-26 00:00:00,2019-01-21 22:31:36
791312159183634433,12,10,Mabel,None,2016-10-26 00:00:00,2019-01-21 16:14:55
790987426131050500,12,10,Misty,None,2016-10-25 00:00:00,2019-01-21 18:44:32
790946055508652032,12,10,Betty,puppo,2016-10-25 00:00:00,2019-01-21 16:00:09
790698755171364864,12,10,Mosby,None,2016-10-24 00:00:00,2019-01-21 23:37:28
790581949425475584,11,10,Duke,None,2016-10-24 00:00:00,2019-01-21 15:53:19
790337589677002753,12,10,Maggie,None,2016-10-23 00:00:00,2019-01-21 23:42:19
790277117346975746,11,10,Bruce,None,2016-10-23 00:00:00,2019-01-21 19:42:02
789986466051088384,12,10,Happy,None,2016-10-23 00:00:00,2019-01-21 00:27:05
789903600034189313,13,10,Ralphy,pupper,2016-10-22 00:00:00,2019-01-21 18:57:48
789628658055020548,13,10,Eli,None,2016-10-22 00:00:00,2019-01-21 00:45:17
789599242079838210,12,10,Brownie,None,2016-10-21 00:00:00,2019-01-21 22:48:24
789530877013393408,12,10,Rizzy,None,2016-10-21 00:00:00,2019-01-21 18:16:44
789314372632018944,13,10,None,None,2016-10-21 00:00:00,2019-01-21 03:56:25
789268448748703744,10,10,Stella,None,2016-10-21 00:00:00,2019-01-21 00:53:56
789137962068021249,12,10,Bo,None,2016-10-20 00:00:00,2019-01-21 16:15:26
788908386943430656,11,10,Lucy,None,2016-10-20 00:00:00,2019-01-21 01:03:11
788765914992902144,12,10,Butter,None,2016-10-19 00:00:00,2019-01-21 15:37:03
788412144018661376,11,10,Dexter,None,2016-10-18 00:00:00,2019-01-21 16:11:17
788178268662984705,13,10,None,None,2016-10-18 00:00:00,2019-01-21 00:41:57
788150585577050112,13,10,Leo,None,2016-10-17 00:00:00,2019-01-21 22:51:57
788039637453406209,12,10,None,None,2016-10-17 00:00:00,2019-01-21 15:31:05
787810552592695296,11,10,Frank,None,2016-10-17 00:00:00,2019-01-21 00:20:47
787717603741622272,13,10,Tonks,puppo,2016-10-16 00:00:00,2019-01-21 18:11:26
787397959788929025,11,10,Moose,None,2016-10-15 00:00:00,2019-01-21 21:01:17
787322443945877504,10,10,Lincoln,None,2016-10-15 00:00:00,2019-01-21 16:01:13
786963064373534720,12,10,Rory,None,2016-10-14 00:00:00,2019-01-21 16:13:10
786709082849828864,75,10,Logan,None,2016-10-13 00:00:00,2019-01-21 23:23:56
786664955043049472,12,10,None,None,2016-10-13 00:00:00,2019-01-21 20:28:35
786595970293370880,11,10,Dale,None,2016-10-13 00:00:00,2019-01-21 15:54:28
786363235746385920,13,10,Rizzo,doggo,2016-10-13 00:00:00,2019-01-21 00:29:39
786286427768250368,12,10,Arnie,None,2016-10-12 00:00:00,2019-01-21 19:24:27
786233965241827333,11,10,Mattie,None,2016-10-12 00:00:00,2019-01-21 15:55:59
786051337297522688,13,10,None,puppo,2016-10-12 00:00:00,2019-01-21 03:50:17
785927819176054784,12,10,Lucy,None,2016-10-11 00:00:00,2019-01-21 19:39:28
785872687017132033,12,10,Rusty,None,2016-10-11 00:00:00,2019-01-21 16:00:24
785639753186217984,10,10,Pinot,doggoNonepupperNone,2016-10-11 00:00:00,2019-01-21 00:34:48
785533386513321988,11,10,Dallas,None,2016-10-10 00:00:00,2019-01-21 17:32:08
785515384317313025,10,10,None,None,2016-10-10 00:00:00,2019-01-21 16:20:36
785264754247995392,12,10,Doc,None,2016-10-09 00:00:00,2019-01-21 23:44:41
785170936622350336,11,10,Hero,None,2016-10-09 00:00:00,2019-01-21 17:31:53
784826020293709826,13,10,Rusty,None,2016-10-08 00:00:00,2019-01-21 18:41:19
784517518371221505,11,10,Frankie,None,2016-10-07 00:00:00,2019-01-21 22:15:26
784431430411685888,12,10,Stormy,None,2016-10-07 00:00:00,2019-01-21 16:33:21
784183165795655680,12,10,Reginald,puppo,2016-10-07 00:00:00,2019-01-21 00:06:50
784057939640352768,12,10,Balto,None,2016-10-06 00:00:00,2019-01-21 15:49:14
783839966405230592,13,10,Riley,None,2016-10-06 00:00:00,2019-01-21 01:23:05
783821107061198850,12,10,Mairi,None,2016-10-06 00:00:00,2019-01-21 00:08:09
783695101801398276,12,10,Loomis,None,2016-10-05 00:00:00,2019-01-21 15:47:27
783466772167098368,11,10,Finn,None,2016-10-05 00:00:00,2019-01-21 00:40:09
783391753726550016,13,10,Godi,None,2016-10-04 00:00:00,2019-01-21 19:42:03
783334639985389568,12,10,Dave,None,2016-10-04 00:00:00,2019-01-21 15:55:06
783085703974514689,11,10,Earl,None,2016-10-03 00:00:00,2019-01-21 23:25:55
782969140009107456,12,10,Cali,None,2016-10-03 00:00:00,2019-01-21 15:42:44
782747134529531904,11,10,Deacon,doggo,2016-10-03 00:00:00,2019-01-21 01:00:34
782722598790725632,10,10,Penny,None,2016-10-02 00:00:00,2019-01-21 23:23:04
782598640137187329,11,10,Timmy,None,2016-10-02 00:00:00,2019-01-21 15:10:30
782305867769217024,12,10,Sampson,doggo,2016-10-01 00:00:00,2019-01-21 19:47:08
781955203444699136,11,10,Chipson,None,2016-09-30 00:00:00,2019-01-21 20:33:43
781661882474196992,5,10,None,None,2016-09-30 00:00:00,2019-01-21 01:08:10
781655249211752448,11,10,Combo,doggo,2016-09-30 00:00:00,2019-01-21 00:41:48
781524693396357120,12,10,None,None,2016-09-29 00:00:00,2019-01-21 16:03:01
781308096455073793,12,10,None,doggoNonepupperNone,2016-09-29 00:00:00,2019-01-21 01:42:20
781251288990355457,11,10,Oakley,None,2016-09-28 00:00:00,2019-01-21 21:56:36
781163403222056960,10,10,None,None,2016-09-28 00:00:00,2019-01-21 16:07:23
780931614150983680,13,10,None,puppo,2016-09-28 00:00:00,2019-01-21 00:46:20
780858289093574656,10,10,Dash,None,2016-09-27 00:00:00,2019-01-21 19:54:58
780800785462489090,11,10,Koda,None,2016-09-27 00:00:00,2019-01-21 16:06:28
780601303617732608,12,10,Hercules,None,2016-09-27 00:00:00,2019-01-21 02:53:48
780543529827336192,12,10,None,None,2016-09-26 00:00:00,2019-01-21 23:04:13
780459368902959104,11,10,Bear,None,2016-09-26 00:00:00,2019-01-21 17:29:48
780192070812196864,11,10,None,None,2016-09-25 00:00:00,2019-01-21 23:47:39
780074436359819264,10,10,None,doggo,2016-09-25 00:00:00,2019-01-21 16:00:13
779834332596887552,11,10,Scout,None,2016-09-25 00:00:00,2019-01-21 00:06:08
779377524342161408,12,10,None,pupper,2016-09-23 00:00:00,2019-01-21 17:50:56
779123168116150273,12,10,Reggie,None,2016-09-23 00:00:00,2019-01-21 01:00:13
779056095788752897,13,10,None,None,2016-09-22 00:00:00,2019-01-21 20:33:42
778990705243029504,11,10,Jay,None,2016-09-22 00:00:00,2019-01-21 16:13:51
778764940568104960,13,10,None,None,2016-09-22 00:00:00,2019-01-21 01:16:45
778748913645780993,11,10,Mya,None,2016-09-22 00:00:00,2019-01-21 00:13:04
778650543019483137,10,10,Strider,None,2016-09-21 00:00:00,2019-01-21 17:42:10
778624900596654080,11,10,Penny,None,2016-09-21 00:00:00,2019-01-21 16:00:17
778408200802557953,14,10,None,None,2016-09-21 00:00:00,2019-01-21 01:39:11
778383385161035776,13,10,Nala,None,2016-09-21 00:00:00,2019-01-21 00:00:35
778286810187399168,11,10,Stanley,None,2016-09-20 00:00:00,2019-01-21 17:36:50
778039087836069888,12,10,None,pupper,2016-09-20 00:00:00,2019-01-21 01:12:28
778027034220126208,27,10,Sophie,pupper,2016-09-20 00:00:00,2019-01-21 00:24:34
777885040357281792,3,10,Wesley,None,2016-09-19 00:00:00,2019-01-21 15:00:20
777684233540206592,12,10,None,None,2016-09-19 00:00:00,2019-01-21 01:42:24
777621514455814149,12,10,Derek,None,2016-09-18 00:00:00,2019-01-21 21:33:11
777189768882946048,12,10,Jeffrey,None,2016-09-17 00:00:00,2019-01-21 16:57:35
776813020089548800,12,10,Solomon,None,2016-09-16 00:00:00,2019-01-21 16:00:31
776477788987613185,11,10,Huck,pupper,2016-09-15 00:00:00,2019-01-21 17:48:25
776218204058357768,13,10,None,floofer,2016-09-15 00:00:00,2019-01-21 00:36:55
776201521193218049,10,10,None,None,2016-09-14 00:00:00,2019-01-21 23:30:38
776113305656188928,11,10,Sampson,pupper,2016-09-14 00:00:00,2019-01-21 17:40:06
776088319444877312,10,10,None,None,2016-09-14 00:00:00,2019-01-21 16:00:49
775842724423557120,12,10,Blue,None,2016-09-13 00:00:00,2019-01-21 23:44:54
775733305207554048,11,10,Anakin,doggo,2016-09-13 00:00:00,2019-01-21 16:30:07
775729183532220416,13,10,None,None,2016-09-13 00:00:00,2019-01-21 16:13:44
775364825476165632,11,10,Finley,doggo,2016-09-12 00:00:00,2019-01-21 16:05:54
775350846108426240,12,10,Maximus,None,2016-09-12 00:00:00,2019-01-21 15:10:21
775085132600442880,13,10,Tucker,None,2016-09-11 00:00:00,2019-01-21 21:34:30
774757898236878852,12,10,Finley,None,2016-09-10 00:00:00,2019-01-21 23:54:11
774639387460112384,10,10,Sprinkles,None,2016-09-10 00:00:00,2019-01-21 16:03:16
774314403806253056,14,10,None,None,2016-09-09 00:00:00,2019-01-21 18:31:54
773985732834758656,11,10,Winnie,pupper,2016-09-08 00:00:00,2019-01-21 20:45:53
773922284943896577,12,10,Heinrich,None,2016-09-08 00:00:00,2019-01-21 16:33:46
773704687002451968,12,10,Loki,None,2016-09-08 00:00:00,2019-01-21 02:09:06
773670353721753600,10,10,Shakespeare,None,2016-09-07 00:00:00,2019-01-21 23:52:41
773547596996571136,11,10,Chelsea,pupper,2016-09-07 00:00:00,2019-01-21 15:44:53
